"1117","Father season safe purpose","Event data","b'\xd8\xf0M^\xfe\x80\x18<]7\x0f\xbd=*\xe0$\x99#x>\x8d\x91\x89\xe2\xaa\x1e$\xed\\\xa4E\x13\xab\xb1\x9b\x1d\xebL\x9e*\xcb\xd8a\xb2I\x14|\x1ed\x10\xa5\x1c\xbc\xe2\xfd\xab\x11\xd7\x1f1\xca\xa9\xda\xa8'","Situation foreign type consumer.","326.43","0.9351229248307136","false"
"1118","Ask father charge nature","Western","b'\x1d#X\xe7\xbc\x97k\x10""\x01\xea\xa9\x8e\xf14\x96\xc6&g\xedT\xce\x82\xa4\x94\x01>\x8b\xebZ\xc3\xac\xe8S\xe7\xdb5\xd3""\x04l\xb0G\xae{\xe48\x0c+\x14 !_s_\xa9x\x18\xb6S\xbf\xf86r'","Reflect third window anything left.","176.27","4.285548226846384","false"
"1119","Information outside life","Environment","b'W\x0b\x08.=\x95\xcd\xff\\\xeaN\xbd\x89.\xb9\xb2\xe96\xd9w&D)\x8e\\:+\xe3\x9b`\x06\xfb\xcd\x97k\xf4:\xc0p\x14[V\\\x1aV\\^\x13\xfasCS[\xa7\x15H\\\xdetX\xf4K\xa5;'","Reduce recognize pretty power wait.","482.09","1.4775060277127356","true"
"1120","Person agree eye officer","Choose many","b'\x00I\xa9\x16J_\x84\xe6\xe4\x1c\x0e]\xc7\x14\x0f\x052\xcd\xee\x1e\xbcG\xfbB\xc9y\xed\xf4;\xd8X\xdb\xdd\xea\xc9\xfe\xee\x9eDp\x15\xcb\x90\xa6-\x8c\xbb\xff\x8cSB}\xd8+\x84\xa6\xb1\x84A\x8f\xfe\xcf\x98p'","Owner raise trip short fine both everything.","175.78","3.5679866348051736","false"
"1121","Former even change show","Occur","b'-\xa79p\\\x03\xc0se\xef\xcb\xff\xaf\x9e\x7f0o\xfd\x847S\x1a\xa5s\\-V\x15\xcc.\x12z\xb2\xb0\xae\xba\xff\xc3}\xc8\x1c]N\xfe\xf6\xda\xca\xe6\x81\xfd\xa9H\x8d\r\xaf\n7\x07\x00\x9f\x04\xa3\xe6\xc3'","Girl pattern after several ok explain discussion.","312.45","1.0506124195677569","true"
"1122","Believe production","Bad above","b""}\x92\xe3\xa6L\xab\xc2wS\xae\xec'!\xf6FX\xd5/\\\xa1\xe3\xa2\xb1\x15\xe8\x93\xc6|\x1d\xa3\x9a\xf2\xe3\xcf\r\xb0N\x03\xcc\xfd7\xf8\xe4\xff\xb4B<\x1d0\xbc\xe7\xea\x12\xbe$\x0b\xb6\x94Z\x8c\xe7Ad^""","Either represent read.","462.54","0.9627111390094001","true"
"1123","More feeling worker general group","Off","b'\x16\xa3\xe2\xb1\x91\xb7\xe6\xb3\x01w\x08\xe3\x15[\xba\x14\t\x19d<.}\xd4\x8a\x83\xa6v\xfd\xb2L\xb2\x929\x92\xf0*\xc4\x1b\x87`\\c\xea\x0f\x9cV\xb4\x17\xe3\xe3\xe1\x10\x92\xf7\xb9\xbe\xc3\xf2\x9c\x9d\x1dr\xbd+'","Career seek receive draw travel indicate daughter.","82.17","4.410439004108065","false"
"1124","Without clear trade human","Source person","b""\x89\x1f\x871\xfd\x12\x06D\xf0\xec\x1aPF\x18\xb9\x1e/\x16\x81\xb39\xa8`0\xc8\xa4h\xe7c?tVa\xbbH'\x04'sY\x90\x1dx\xe7\xc0\x04\x947\xbdfF\x0c\xb3p\xb7\xe0\x85\xe5\xd5\xbd\x9e\x1c\xaf(""","Environmental between often mother thought.","124.64","1.276415259296217","false"
"1125","Language too Congress heavy position","Food","b'\xec\x82N\x02n_d\xa9\x94u\xa0\x9e\x7f\xba-/\xfb\x93wx\x8a\x8b\xa8\x007\xcdp\xd2@4\x84\x10x\xf31\xfa\x84\xb8\xb7{\xa30]\x83\x17z\x81\x8fG\x90\xb7\t\xf4\x9d\xc0\x01\xefp\xc5\x8c\xcd\x0f\xcc\xe0'","Candidate level store girl professor Mr talk direction.","451.97","4.802959089422021","true"
"1126","Wait early reason from","Reach education","b'""1\xacb\x8b\xa6{\xbd\x97\xd9\rB5\x15\xce3O\xc2\x0b\xca^H\x878\xc0#\xb9\xed\xe6\xee\xe3VddpS\xbbo\x08Y\x01\x9d`\x9c\xe6b\x84~\x83e\xa8\xaf\xcd\xb8\xd6\xdc\x885\x8d+\x06\x1d\xff\x92'","Wall establish open above real gun particular great.","280.15","0.7685458812700496","true"
"1127","Know one","Represent","b'+\xc7\x9f\x8br\x85\xb7x\xdbW\xa1\xa7\n:\xd0\xadOy\xbd\xb8\xc1q\x9c\x98\x02\xa3o\x93\xeeXa\xd1\x915T(\xee\x0bK\xc9+\xd4\x9a\xbf\x11i\xf3\xe2\x07\xea\x0fT~\xfc\xc6a`\xc9WJ\xe4\xd2\x10*'","Nothing class child participant play onto hour.","392.78","0.035551137555019374","true"
"1128","Power whose tell knowledge","Wife enter","b""\x1a\xaf\xcf\xe7\x89\xe7k7\x97A\xac%'\xe0\x16\xd1\x0bMa\r\xb9\xe4W\xad\xdbf_\xe6H\xe7\x7f\x06}\t9I\xaa\x88\x87}\xaa\xb1\x94\xa7\xa0\xe74f\xb2\xa0@J\x05\xbd\x92\x8b\xcf\xdd\xbaC\xd3\xc2{\xd4""","Down security town benefit scientist.","476.27","0.29455754993939265","false"
"1129","Lawyer either beautiful","Born","b'R\x8d\xe7\xe6{Zi-\xb2\xe0\x0e\xda\xea\xba\x0eE\xfe\xcc\x97b\x18bJqI\xa1h\xcbx\xfe\xe4\x97\xa2\x99u\xb2W\xaf\x81\xb8B\xcd:\xc8{Q\x94\x07\x9d\xc4\x84\x97H\x08\x85=\x1d\x82\xb6\xfe\x01\xe8n\xbc'","Admit actually response hear how.","153.49","3.8456049148856506","true"
"1130","Open strong job positive","Again","b'|\x9d\x92\n\x834e\xc2A\x17\x12g\x17\xe9K*S\xacd\xe1aw\xaf\x07\xe8_\xe4\x90R)\xd6U&e\x026\xc3F\x9b\xdc\xf7w\x83\xe5\x1eC\x9fk\xb9\\\xdd\x85j\x02lU\xdc\xb0d\xf2\x8e\x9c\xabY'","Wish argue staff term policy hand his.","405.53","2.6811726694845914","false"
"1131","Second program deep risk across","During","b'\xb5\xd0\xcbd4\xb9H\xe8\xa2\xdb\x80\xdbC\xdf\xa5\xcd\x96f]b\x8b\x8b\x1e\x83\x0bGx\xbf\x89>\xf1*M\xaa\xabEv\xba&\x103\x8e\xb7\x00\\\\\xa8\x19\xcd\x08\xfa{#\xb68=\xd7\x1abF\ns\xd2\x1c'","Over anyone tell another rest baby.","182.39","1.6344034678910995","true"
"1132","Sea choice","Customer","b'\xa8\x99xH\n@\xe3\xa0\x1el\xba\xcc\x843\xa7Y\xbd\tY\x16W\xceO\xc7\xb7\n\xa3$\xbc\xa0\xf8\xa8\xf9\x93\x0bY \xee(\x1fl\x08\x980\x83\xa6QW\x0b\xa7\xd9\x16\xc7\xa0\xcb\xe0M(\xd8\x06\xe78\xdc""'","Decide situation throughout own.","73.39","1.535954524644891","false"
"1133","Standard finally executive sport business","Close","b'\x92\x92\x961\xce/\xeeI\x1d_\x0e\x90\x97q\x16\xd3uSC\xef\xf6-\x1c\xff\x92\xa6\x13\x0f\x12&\x97\xde=\xf2\xa7\x96Q\xea\x99\xbc\x1e\x1eR%:\x8b\x90\x8bX\xd8\x9f\x8d\x8c\x1f\x8a\xc7Mq+V\xbe\x14\x86G'","Development watch our marriage act later.","120.52","4.704082023850075","false"
"1134","Short American machine president role","General budget","b'$\x8f??6\xea\xd2\x7fc\xa8\xf9!\x0e\xeae\xb7\\H\x81\xa6:\x13\xce\x88\xef\x8f\x91@\x7f=xtHQ\x9c\xb09\x18p\x82\x18A\xe4\x12\x1c\xebJn\xcb\xdd^M]\x80\xbb\x98\x9a\x9f\x9bx^\xe7X\x95'","Attorney later can state language.","233.53","2.2057546606878415","false"
"1135","End everybody lay meet","Get image","b""\xd6h\xff\xcc\x1b\xdf#\xa0\xa0\xfa\x94\xf6\x95)\xa7Y'\x9a'\x19\x1a\xbf\xa5\xfd\x064c\xa9\xcaHxo\xa6\xac\x1fO\xa48\xe8\xd1E\xf5\x83\xfaS\xaf\xaf|d!\xcf\x85J\xd8\x84\xdd\xe9\x95\x05\x98\xd8\xa8\xad\x83""","Though go decide else business.","358.93","4.494358550105718","false"
"1136","Analysis religious","Sister","b'\xa7#b\xd4\xc1eb\xe1\xea\t\x00\xc7~j\xfb>\xca\xb6bl\x03\xc2\x00\x8e\xa5\xe5\xb2P$xp\xd1\xf7fDA\xdf\xd3\x06mR\xd3}\xcc\xf2^\x85\xf3\xc2F\xe9\x8a\x8a\xed\xcfi\xf4\xbas\x98\xf5\xae\xab\xca'","Receive seem popular why.","400.63","4.2477667068533345","false"
"1137","Dark wide smile","During","b'\x0eC\xdbwG\xca\x99\xe0<r\xb4\xaf+4\xcdS\xc1\xaa\x9d&\x92\x1c\xe5\x00\x04\xdd\x198\x8f\xbe\x8a1NY\xd3.\xd0\xe8\x8cZ-\xcc\t\x8dU,z\xb8:\xfc6J\xf4\x8c\xdb\x08\xbc\xca\xaf\xb5\xc9\xdd\x84\xb7'","Candidate dog imagine commercial nearly minute Congress.","24.25","3.929695475857588","false"
"1138","Contain vote main all","Sense","b'\xbd\xe9\n(/D\x91\xff\'s""=\x8c\x1f%*\xb3\xe1\xea\xf2\\\xce\xf4}N\xbc3+\x83\xfa\xdf\xb4c\xe2Q\xf5\x9b\xa3q\x14\xf3A,,\xac9\x08\xaf\x88\xff{\x1cQ\x13\xafe\xc6\xe7\xd2M\'\x12\xea4'","Yeah approach seat push writer current.","372.64","3.3463788318790932","true"
"1139","First quite citizen material democratic","Then","b'aP\x1e\x18\x07\x83U\n\xba^lh\xb60\xcf\xd5&\xa8\x15g\xf5O,c\\\xda\xc4\xe7\xca\xd8\x93\xf0\xbb\x01\xa8\xda\xbc1\xeb \x90\x12l\xa9\xbe\x97\x1a\xe1\xc0#f\xe0{\x95\xb4\x95\xb1\xc9D[\xca{\x11\x12'","Coach traditional term air oil learn discuss.","80.44","4.840711399694187","false"
"1140","Box him build","Well audience","b'\x02l\x88\xba\xf1Xg\xc8\xb2\xa1\xc6\xc1\xe0Q65z\xd2zw\x93\xbe\x7f}\xb4\x9d\xf4\xcb\xc0\x84O\xd2\xd0;\x0e\t6jM\xcd\x96Z\xe2\xccx\xd8Z\xf2""\xd9\xce<_\x19\xb9\x7fhCS\x14\x11\x14\\K'","Most major free everybody.","365.52","1.6864551038946174","true"
"1141","Every oil information","Expect","b""n'\x9dH\xcc\xd4\xaf\xa1\xaf\xf5\xdd\xef\xfcW(\x834K\x06\xeb\xa3\x93 \xe4\xc1i\xb7\x13\x1c\xa7\xc7tr\x07\xa6\x88\xd0mB\x97%\x98\xcb\xfc~\x052\xadg\xd4n\x01\xc1\xf4\xe7\x9e\xb1A\x82\xc8\xdf\xbd\xe3\xe5""","Bit agent fund throughout.","347.47","3.948305353951474","true"
"1142","Among true general","East himself","b'\xaa\x97\xca\x9d\xf3\xc8$\xfbn\xcc5\xa6\xfa\xff\x10\x01\xee\xb8\x9e\xa2{$\x96\xc9\x0f\xf6\x8f\x90\x0b4%\xb1Wkp\x17\x98\xba\xc2\x95\x1b\x8d\xb7\xbb\x07\xfac\x92\xe9\x90\x92\xbct\xe8\x8b\xa9\xba\xf2\x15\xb8\x8b\x1d\x17-'","Either moment agency money art whatever nice.","427.48","3.097326047331676","false"
"1143","Top general","Include among","b'\n\x8b\x98\xf1O\xe7\xfb\xdfT\xe7\x04+\xa3&\xcbN\x12\xe6R`t\xf5\x82S7\xb74\x12<\x88l(CV\xf7o+-\xbd\xb9\x01\xd6\xc4i\xb8\x11\xc1\xb2\x8f\xa1ZSp\x0eQ\x87\xf5\xd770<\xc9\xafW'","Make fine specific west bank part.","418.98","4.377437300054103","true"
"1144","Seem hear education food both","Price question","b'\xef\xb8\xd09\xb7QV\xb6D\x02\x93\x1f\xb5M`\x90\xf1\xc3K~\x02\x11W^AI\x0b\xa23Ll\xf2$\xa4\x0e\x9a{\x9fT\xb3\xd53\x88 {7\xa0\xca\xc5\xd6,\xb8$y\xddQb""@\t\xff)\t\xff'","Many community list thank effect.","215.49","2.0598385928666114","true"
"1145","Adult majority respond","Who","b""\xb0\x1d5\x91$\xcaq6\xb9\nx\xab\x814Q\x822\xc1\x85\x97L\xccC\xac\xa5`\x05t\xf6\xb72\xe8\x0f\xea\xe7\x07\x03P_`\xd2\xb2\xa0\x10\xbd\xa1\xb2\nz\xaf\x0e\xebF\xfc\xb3\xf0\xf4\xac)f\x82\x17\xee'""","Example learn blue senior total.","421.27","3.4496489935240993","false"
"1146","Answer attack sound field plan","History nice","b'i\x1e\t\xb2\x03\xacg\x80Zan\xf8\x88p\xf8\xf8*\xad\x9cW\x08\xff\x1dFs\xdb(=\x96\xbc\x15\x06\xa5\x04\xa2\xe4\nm\xa3\xf3;4\x9b\xd9(n\x9dpnB\xab\xa5\x15\xde9\xe5!\x7f0\xed4\x9dY\xb5'","Civil region street.","116.33","1.6376141191974884","true"
"1147","Season how herself where","Old","b'D\x0b\xf6\x8bY\x0co\xdd\xc9\xd5\teZ^l\xb8\x96J\tY\x8b\x0eW\x1fU\xf2Y!\x0b\x0e3C\x8f\xde\x12-:aR\x90VP\x10\x1b\x1c\x19x\x80\xc4\x9e\xa1\xf6\xc9p\x96S\xd0T\x01\xa0b;\x85\t'","For industry traditional see middle assume.","111.88","0.3876603286090957","false"
"1148","Western series throw health task","Skin all","b""\x85\xf8<\xb0\xb0c\xf0\xdd\x8f\xc4L\xe4<\x9a\xfc\xe6\x13\x82\x7f\xf4\xeey'0\xb1\x9d\xdd\xa7\xf0\xb6D\xa4\xc2\xfab\xb8\xc2\xd4\x1f#\x15Xq\xdd2t\xa5\xac\xacP\x98\xeb\x8e\x92-/\xe2c\xadP\xf3\xcc\xb2k""","Whose design past together spend oil.","229.87","1.2530813956980853","true"
"1149","Stop hair while","Partner tax","b'?\x93\xee\xc6J\xc2i\xe6\xac%?\xd1\xcc#w\xa0\xe6\xc3o&\xca\xc7\xb1\xe4\xdf\xfb\xa1\x8c\xf5:\x83\xfaam\xc3\xd0T\x97\x0c\xcc\x84\xba\x0b<r\xf8\x10\xfb \xa0\x19U\x15\xf5\xf7\x83\x92T*\x90\x0b\x15\xd6\xa6'","Something less control factor manager record top shoulder.","271.24","4.471072107526201","true"
"1150","Every task particularly citizen","Trip","b""\x98'\x85\xc2\xc8\x10\xd7\xf5c%$\xcb\xe4\xf6\x91\x14n\xe0\xbeh\x8e*\xe2pdX\xbfi%6s\x8d\xc9\xab\x81\x99\x0c\xa5\xc3\xa2\xd9\xac2?\x93>\x0f\x7f\x00\xc0\xd6\x07\x91\xc3\xf7W\x86\x8a\xce\x8f]?i\xd6""","Turn ball why anything necessary style itself line.","364.38","0.6970930259103614","false"
"1151","Test end happy","From test","b'\xfb\xaf\xe2$\xec\x1e\xc2o\x85(\x8d}\ng\xfe\xe7\x93|c\x00\xee\xcf\x88\\\xe8W\xc2\xa0P\xa0S\x896\x189\xb6,\xe6\x85H\x9f\xa3\xdbfn\x1e\xa9\x1d\x8c}\xeby\x9a\xb3N\xc4\xf55\xbd\xdczpD\xed'","North take history painting I discuss.","162.11","0.01742319187434449","false"
"1152","Computer cultural bring offer","Government your","b""\xc3fi\xf4\x99\x89D\xb3\x81\x80\xe5q\xc4\x9b\x10\xbd\xb5\xc8\x93;Z\x92\xbc\xd1&\x7f\xd7\xdd\x85\xd3j\xad\xca\xf0;\x07b\x0f\x9d5\x1f\x82'B\xcf\x8f2\xabc\x0fzC#\x99\xa6\x94a\xe8l\xe1\xa5 P\xfc""","Down approach subject look.","269.95","1.0044368588991526","true"
"1153","Mission face professional night","Others itself","b""\xb7G\xc4\x81\xd39.\xcfC|\n\xa5i=\xa65\x19\x92K\xe9\xcd\xc4\xb0\xd0\x8d\xed\x07Jg$\xd5\x8e\xb3\x02\x83\xd9\x06\xea\xb8@\xdd!\xe8\xe0\xe5\xe1'\x81<Vd2{\x10\x84Q5\xf4\xd3H\xba\xc0\xae\x83""","Short moment rather wear admit human lot.","338.76","3.8836750433521146","false"
"1154","Between have","Could quite","b'\xe351\xa6^\r\xcc\x16\x17\x10d\x06\xbf%98\x90\x9bCEu\x86\xe6\xd1\xc9\xa4\x01\x07j\xebvV|k]x\xb4\x1cG\xba\x85\xeb\xde\xcbT\xcb\xca0\xc5\x84\xcc?\x10\xcb?{\xfc\x08\x19\xa6/\xf7\x8f\xed'","Why share material analysis country win participant.","267.23","1.9673055686610963","true"
"1155","Behind ask","Responsibility","b'.t6\x0e\x12\x9d\xf9|\x15\xe2\x8a\xd5fg\xae\x9b\xc8C\xa8#\xd3z\x9f\xd7v!1\n*\x1f\x045uS\x95\xf5\xbfc\x93\xe1\xf0\x9e\xe8\xe8\xd0Ea_|\x90U\xe3\xe6h+""c1\xeae;\xb2\x06\x93'","Last mention call.","25.22","1.3543836283386494","false"
"1156","Herself city close go","Expert three","b'3\x04\xcaUF\xf7\xb0\x979!\xfa\xdcM\x8f\x8b\x93\tW\xeb\x9d[{\xbe]!Uo\xf4\x02\xc3\x8e\xa8Z\x0ei\xf5\x07>\xb0\xb4Z{voo\x96\x1c\x94H1\xb5\x12X\xd1\xd1\\+\x9a\xc2\xfch\xb70w'","None radio less near economic increase data reflect.","29.38","1.4419554836321686","false"
"1157","House foreign son follow investment","Outside","b'OS/d\x89Q\xa3ya\x96r\xe6\xbaD\x11\x9c\xe8h\xefo\xf3\xa2\xc8\xef4:j:\xb0\x1d\x8c\xdf;\xec\xa5\xd1Q\xf4\x96,\x1f\xd5E\t\x93\x0e\x0bZ\xa7\xcf\xef\x8d^-Q\xa2\x0f2*y\xa8\xf7<h'","Action sea follow more watch.","35.40","3.4258738618415334","false"
"1158","Half explain partner","Understand","b'r\xbd\xced\xd5\xac\x10\x05\x9dw\x94f\x19w\x89\xa6L,\x15t\xf3\r\x0bb!\xc2hr\x82p\xb0D(\xf1\xcb=\x00`Hn\xed\xe6hR\x99Zt\xedi=\xcf\xed\xa6\xf4\x815\xc3Pi\xc9Hc\xe4\xb8'","Sometimes wish occur practice federal success.","175.88","1.6301671939965994","true"
"1159","Name store economy son","Building","b'\xd2\x05k\xb8l\xb7IV\xf2\xa2E-\x95s\xe9tX\x1e_\xf7\xe2\xd9\x95\xaa\xc8[\xaf\xdf\x01\x821\xed\xd8\x7f|\xa8\x83*\xa5hJ\x8f\xd0\x1a\r!\x1b\x18\xc5\xad,\xf4\x05lm\x03\xfbPBn]\xc7\x89\x0f'","Appear structure since land security on pressure.","239.18","0.028338225311484444","true"
"1160","Assume near think include","Financial","b'\xfb7\x0cB$[\xda(\x84\xa5\x89\x94=\xd9\x97\xd0\x8dh!\xf5\xbc\xcc\x02\x00\xb1\xc22\xbc,#,\xf7<\x8d\x10f6\x9e\x08\xf1\xa9\x7fm\x97\xf5\xecO\xd0\x89\xb2\xff\xc2\xbdb\xd5p\xa3^6\xa8\xee\xabK\xc3'","Than their within race thus religious police foot.","312.56","0.9992951483867601","true"
"1161","Rich behavior","Material","b'\xcf\x9e\xe5\xe0z\xcd\x7f\x93393\xfc\xc4\xb7{p\x96\x9f\xb7\xfd\xe7\xe2\x12K{\x84\xd4\xb5\x1b=\xbb&\xa7l^\xb4\xdc9\xc4P+5p\xb5\xed\xcd\xee:\x01K\x98#]\x80\xde\x12\x1fA\x86\x11\xbd\x06NW'","Put plant may wife economy.","493.41","2.0219498495384913","false"
"1162","Build story language","It focus","b'\xb2\xd4\x13\xff\xf2Tg\xdb5\xdc\xbf\xe2\xcb0H\xa7vs\xf0\n\xab\xd3 \xd1\xaa\xf5\xddM\xba%amz\xd4\x88`Z\xbf:\xe2\xb0\x11\tB\xb6s\xa9~\xf2MS\xb5c\xd0,\\\x0es\xda$\x9du\x15|'","Total maybe western avoid.","390.54","3.344730142847358","false"
"1163","Condition national never break trip","Reach eight","b'k\x83\x8e\xc8<>\xea\xc7\x1d\xd5H\x12m3\xe3\x8d\xc3\xd4\xe92\xf0\x931_\xba\xd0D\xd8\xc4\x87~}d\xc7\xf0\xdc0\xaa|>\x13\x13\xb7\xba""\xe9!\xb38\x9c<b\xf5\x91\x18\xf7$\x1a\x1d\x9ab>\xfb\xa0'","Real career human position crime.","369.78","1.3760543105981615","true"
"1164","While federal hand","Trade","b'nI\xe6r\x8a=\x8b\x8c!2-\xbdFd\x9f[\x0f\x00F1>\x00\x0cn\x80\xbd\x83\xe0\x08\xddd\xd8FR\xf3\x00S\xea\xecM\x06RI\xee\x04&`G\xdf\x11EG\xab\x8c\x93\x95\xac}\xccu\xf8\x8aB('","No throw research address send.","409.69","4.478205195113826","false"
"1165","Office course fly tend","Old size","b'L;\xe3\xc0P\xb8\xa3W\x0b\xc3\xb4_R\xdb\x8b\xe2-\x10\x07\xf3n\xc5\xf7H\xe6\xc6N\x92\x82\xb4\xeb\x038\xab\xcbI\xd1\xa4;f\xc5$[zc)<\x07*^Gi\x1en\xb9s\xc6T\xb7\xd5\x9b\xd6\xa1\x88'","Congress defense instead popular.","182.62","1.3522928232898352","false"
"1166","Wish hold friend","Upon","b'\xf3\x8a\xda\xdf\xb1.\xa1f*\\Q\xd1Ht`4\xf0\xf6\xd70\xf7\x8a\xaf\xc1M\xa9\x9c\xd0m\xf1q\x85d\x95\xd6\xa6\x88\x1d`\rz\x1e\x9dT\x1a\x8cK\xec\xbe\x83\x04|\x11\xf67u\xbds\x8c\x8d\x05S\xf2\xe0'","Specific late reality past girl report heart.","453.04","2.720416373274954","true"
"1167","Step top perhaps still","Whether","b'\xf1\xa0\xb6FG\xc7d\x16\x8a\xf9\xd7E\xb58\xcb\xb0\x8d\x90\xab\xd8\x96\xea{\xd3#\x1a\xaa\xec\x1a\xa3\x84-\x1e\xa3\xd6\x94\xcby\x1b\xee[\xb1D\xf3ve\xfe\xe8\xd6\xb6\xd2Q\x9c\xca,m\x97\xd7\x8c\x9036\xb8\x88'","Let him opportunity occur.","197.45","1.352996457538641","true"
"1168","Debate the","Smile system","b'\xa88\xd4\xcc@\x1dj\x8f\xe0j\x82\xfdr+[\x97\xaf83J\xc3\x9e=\xb3A\x03\xab\x06\x96\x01\xf9\x97P\xb8\xe7`\xbf;\xd2\xb8e\xfa\xd9\xe0V+qf/\x7f\x18\x15\xb6A\xdc-nZ\xbb\x93\x01\x8c\xb6/'","Piece worker character morning student group.","335.12","2.1081820865811496","false"
"1169","Could study","Play air","b'\x84R\xaa\xb6N\xd2\xe0~\xedv\x99\xf0\xc5\xb9S\xdd\xda\x96\xd1\xf8\xfd\x11\xf9}\x98\x92\xd4\x8c}\xdc\xd6I\xb6t2W\x82\xe3\xb6<\xc7\xf2\xe2\x99g$\x9df\xbb\xe0pW\x964#\xe0!\xe1;\xe1e$F\x9b'","Father response century job.","74.04","0.8788931466995814","true"
"1170","Part without consumer","Need necessary","b'_NC\x14\xc9b\xaa&\xbe!b\x96\xc0\xcb\\\xac3X\xc0\x1aZ\xd9\xf7J:\xe4>_\xdc\xe3\xc0A\xd7R(\xe3\xc4\xf6\x870\xc1\xc1\xdd\x9cA?\xd2\x13\xfc\x84\x0f^\xce\xc6\xe5m\x8e\xb8\x88&\x02\xa2]W'","Response off high conference economic.","442.30","1.1776789650935986","false"
"1171","Marriage board rest million","Particularly democratic","b'S*(\xe8\xb7X\xde\xab\x11\x8b\x00/Y\x9f3\xd9\xa2\x89i\xf8\xe1\xc7`\x1b7\x1f\xf1\xcfA)\xf5\x0b\x14D^\xcf\xe9R\xb78`\x1a\xe3\xc4c%\x93\x90\xcd:\x91I\xec\x8fI\xf5\x8d\xc6\xf4\xc9/c\xb4h'","Administration even however information return.","449.08","4.571501252993901","true"
"1172","Lot itself","Sometimes sometimes","b'\x155\x02\xcb#d\xa2\xab3\t\xc4q\x91\xbd[>\x14\xc2m]\xd2j\xd6\xa2\x95Y/\x85\xb0m\xcel\x17\x82\xf8\xf2K\xe1\x179\xac\xaa\xff\xa8\xcab""j\xbe0\x8bu\x83\xb1\x91\x83\xebS\xe6\xde\x98l\xaa,'","Republican meet must man pattern between cover.","332.43","0.6242025327553058","false"
"1173","Wonder role","Establish whether","b'\xe8I\xdb\x07+\xa2\xbd\xd0\xd0\x8e\x1c\xa0-Q\xb2\x89#\xc2\xb52GO\xe2\xfa\x8d\x80:v\xbcD\x11\x97\xf2\xb1\xaf=\xceF\xd3&Gm\xc8\x89+\x17\x96\xf8\xa9l\x07P\xa1\xbb\x02`N3\xfb8E\x1a:\xbf'","View toward large have chance huge culture.","361.31","1.6374702052986585","false"
"1174","Student choose responsibility","During offer","b'\x8a\xde^-e\xe2\xfe:\x7f\x06\x96\xcez\xb6\x03O\x8eb2\xb9X\xf1\xaf\x89\xe3a\xb8hd\xe48\x8d\x99\xa5r\x89\xca\xb3\x83\xf0\x9b\xb9+\xa1\x02\xee@\x16\x9ft\x18\x03Dt\xfa\xef\xb9\xaa@c\xd3\xbe\x84\xc4'","We away arrive choice.","247.82","1.9557481059136894","true"
"1175","Seat account plan","Man","b'\xa3\x83\xe8\xfa\x02dQ\x83]x\x8dr+5\xad\x13\xef\x00W\xe1\xa3\x92\xb3%\xf8\xa6\x87\x92:6\xd8\xbf\x10Y\xbf\\\xac\x1a=FTlq\x06\xa7\x99\xf5\x05L\xf9\xc8\xacD\xcc\xcf\xdc~\x02SB\x8a\xebvw'","Know partner security local hair Mr home.","42.10","3.2721038400251072","true"
"1176","Time door newspaper station sound","Almost truth","b'\xad\x95\x11D\xbb\xf7\xce\xe8\x07@\r3B\xcd\x05Y\x8a\xc6\xf0\xb4\x93/\x86\xe8\x16\x85\x84\x96\x95\xe2\xbbm\x1f\xe1\x16\x90L\x01\x8b!\x97H\xaa\xe7\x16\x9b\xf4G\xa6\x15R<\xbc\x07\xa0\x87P\x1f^Z\xa2\xd8\xa0\x03'","This until what stage give for model ahead.","451.52","2.5163531125079617","false"
"1177","Keep seven window society","Challenge ready","b'\xd9\xa2A\xbe\xaab\xe6T\x8f\xb3\xe0\x0b\xa2\x8d\x011\x88W\x0c\xffIM\x0e\xe6t\xad\x07\xbd\x98]7\xe2\xc1\x1c\xfb\xd8e\x8f\x1e=#\x86B\xe5\x0c\\4\xff\x88\x9ac\xa7(:\xb0\xb4\xbe\xf9\\B\x04-q\xb8'","Who scene apply kind pressure try.","391.60","3.212542944357595","false"
"1178","Little play rise","These","b'\x9b\xb6S \t\x85\xc9\x9f\xdf\x92\xd9\xb9\xf6\xa1\x8fDW\x82\xd3r\xa7\x89s\xb8\xa6W\x08\xe9*uB\xaeo\x9c\xcf\x90\xaf\x11\x91\xda\xec\xe6\x9a\x1e2T\xd0\x96\xe1\x9c\xb7\xa14\xabJ\xa8d\x97X\xb2\xb5q\xd4\xf8'","Million car visit hear growth good.","296.22","1.982021785486453","true"
"1179","Into win town baby","Economy size","b'\x92D\xbc\t\x93\xbd\xf5\xb0th\xc2\xdc\x97p=\xef\xfd\x0b\xdb\x9a\xf7S\xef\xc9\xeeg\\Q\x8a=\x04\r1\xed\xd4\xfe\xfb\xa7\xf5bk\xf0N\xd3\xe5\x16L\xef\xf7-\xd7\xa4\xb3fd\xfa\xfdhB\xbc\xe3jZS'","Seek base threat poor reason painting so.","479.86","1.408980339293353","true"
"1180","Skin break everyone huge west","Why","b'\xd5c\x9f:>)C\xb2z\x10\xa6*\x12M\xd0\xe8\x03\xa9\xcfn\xaf\x0b\xb9\xfb\xe9+N\xce\x80\x12\xa4z\x06\xb1\x1b\x8f+;\xe4^\xb6 \n}%\xc5\x069\xfb\x96\xe2\xe2\x11\x0eEt\xb0\xf21\x84\xe5\x1e\x02}'","Begin much where.","310.77","1.7832974287238694","true"
